0.085379,0.084821,
0.083147,0.082589,
0.081473,0.080915,
0.079241,0.078683,
0.079241,0.079241,
0.079799,0.079799,
0.075893,0.075335,
0.074777,0.073661,
0.073661,0.073103,
0.064732,0.063616,
0.064174,0.064174,
0.067522,0.067522,
0.06808,0.06808,
0.06808,0.06808,
0.073661,0.073661,
0.075893,0.075893,
0.075893,0.075335,
0.079799,0.079799,
0.082589,0.082589,
0.083147,0.083147,
0.085938,0.085938,
0.085938,0.085938,
0.081473,0.080915,
0.082589,0.082589,
0.082031,0.081473,
0.083147,0.083147,
0.087612,0.087612,
0.087612,0.087612,
0.087612,0.087054,
0.085379,0.084821,
0.084821,0.084821,
0.086496,0.086496,
0.089286,0.089286,
0.088728,0.08817,
0.089286,0.089286,
0.089286,0.089286,
0.088728,0.08817,
0.086496,0.085938,
0.080357,0.079799,
0.080357,0.080357,
0.081473,0.081473,
0.082031,0.082031,
0.084263,0.084263,
0.087054,0.087054,
0.081473,0.080915,
0.080357,0.079799,
0.081473,0.081473,
0.084263,0.084263,
0.084263,0.084263,
0.084821,0.084821,
0.082031,0.080915,
0.080915,0.080357,
0.082031,0.082031,
0.084263,0.084263,
0.083705,0.083147,
0.083147,0.083147,
0.083705,0.083705,
0.083147,0.082589,
0.084821,0.084821,
0.085379,0.085379,
0.084821,0.083705,
0.084263,0.084263,
0.084263,0.084263,
0.084263,0.083705,
0.082031,0.080915,
0.083147,0.083147,
0.087054,0.087054,
0.094308,0.094308,
0.102121,0.102121,
0.098214,0.097656,
0.09933,0.09933,
0.097656,0.097098,
0.097656,0.097656,
0.094308,0.093192,
0.094866,0.094866,
0.098772,0.098772,
0.098772,0.098772,
0.098772,0.098214,
0.094308,0.093192,
0.092634,0.092076,
0.085938,0.084821,
0.088728,0.088728,
0.083705,0.083147,
0.080915,0.080357,
0.080357,0.079799,
0.083705,0.083705,
0.089286,0.089286,
0.09096,0.09096,
0.089844,0.088728,
0.090402,0.090402,
0.092076,0.092076,
0.092634,0.092634,
0.090402,0.089844,
0.087612,0.086496,
0.087054,0.087054,
0.089844,0.089844,
0.09096,0.09096,
0.09096,0.089844,
0.090402,0.090402,
0.090402,0.090402,
0.088728,0.08817,
0.08817,0.08817,
0.083147,0.082589,
0.082589,0.082589,
0.083705,0.083705,
0.083147,0.082589,
0.083705,0.083705,
0.082589,0.082031,
0.083147,0.083147,
0.084263,0.084263,
0.084263,0.083705,
0.083147,0.082589,
0.082031,0.081473,
0.082031,0.082031,
0.082031,0.081473,
0.081473,0.081473,
0.082031,0.082031,
0.082031,0.082031,
0.082031,0.082031,
0.080915,0.080357,
0.074777,0.074219,
0.073661,0.073103,
0.073661,0.073661,
0.073103,0.072545,
0.072545,0.072545,
0.068638,0.06808,
0.06808,0.067522,
0.066964,0.066406,
0.063616,0.063058,
0.06808,0.06808,
0.074219,0.074219,
0.079799,0.079799,
0.079241,0.078683,
0.074777,0.074219,
0.074219,0.073661,
0.073103,0.072545,
0.074219,0.074219,
0.075335,0.075335,
0.075335,0.075335,
0.079241,0.079241,
0.079241,0.079241,
0.079241,0.079241,
0.079241,0.078683,
0.078125,0.077567,
0.078125,0.078125,
0.078125,0.077567,
0.071987,0.071429,
0.071987,0.071987,
0.073103,0.073103,
0.075335,0.075335,
0.074777,0.073661,
0.070871,0.070313,
0.070313,0.069754,
0.069196,0.068638,
0.068638,0.068638,
0.070313,0.070313,
0.068638,0.06808,
0.065848,0.06529,
0.06529,0.06529,
0.065848,0.065848,
0.06808,0.06808,
0.070313,0.070313,
0.070313,0.069196,
0.071429,0.071429,
0.072545,0.072545,
0.071987,0.071429,
0.069754,0.069196,
0.06808,0.067522,
0.06808,0.06808,
0.066406,0.06529,
0.064732,0.064174,
0.063616,0.063058,
0.063058,0.0625,
0.063058,0.063058,
0.063616,0.063616,
0.064174,0.064174,
0.064174,0.064174,
0.064174,0.063616,
0.063058,0.0625,
0.0625,0.0625,
0.061942,0.061384,
0.0625,0.0625,
0.061384,0.060268,
0.059152,0.058594,
0.058594,0.058594,
0.058594,0.058036,
0.057478,0.05692,
0.057478,0.057478,
0.05971,0.05971,
0.05971,0.05971,
0.05971,0.05971,
0.05971,0.05971,
0.059152,0.058594,
0.058594,0.057478,
0.057478,0.057478,
0.05971,0.05971,
0.061384,0.061384,
0.061384,0.061384,
0.05971,0.059152,
0.059152,0.058594,
0.057478,0.05692,
0.05692,0.05692,
0.05692,0.056362,
0.054129,0.053571,
0.051897,0.051339,
0.051339,0.051339,
0.049665,0.049107,
0.050781,0.050781,
0.051897,0.051897,
0.055246,0.055246,
0.055804,0.055804,
0.05692,0.05692,
0.059152,0.059152,
0.05971,0.05971,
0.063616,0.063616,
0.063616,0.063616,
0.064174,0.064174,
0.063616,0.063058,
0.060826,0.060268,
0.060268,0.060268,
0.058036,0.057478,
0.05971,0.05971,
0.060268,0.060268,
0.061942,0.061942,
0.058594,0.058036,
0.058036,0.057478,
0.055804,0.055246,
0.055246,0.054688,
0.055246,0.055246,
0.058594,0.058594,
0.059152,0.059152,
0.059152,0.058594,
0.058594,0.058594,
0.05971,0.05971,
0.063616,0.063616,
0.063616,0.063616,
0.064174,0.064174,
0.065848,0.065848,
0.068638,0.068638,
0.071987,0.071987,
0.077009,0.077009,
0.079241,0.079241,
0.075893,0.075335,
0.076451,0.076451,
0.080357,0.080357,
0.078683,0.078125,
0.081473,0.081473,
0.082031,0.082031,
0.078125,0.077567,
0.080357,0.080357,
0.079241,0.078683,
0.080915,0.080915,
0.081473,0.081473,
0.084263,0.084263,
0.084263,0.083705,
0.082031,0.080915,
0.079799,0.079241,
0.079799,0.079799,
0.081473,0.081473,
0.083705,0.083705,
0.083705,0.083705,
0.081473,0.080915,
0.080915,0.080915,
0.082031,0.082031,
0.082031,0.082031,
0.082031,0.081473,
0.082589,0.082589,
0.082589,0.083705,
0.083705,0.084263,
0.084263,0.090402,
0.09096,0.097656,
0.097656,0.104911,
0.104911,0.107143,
0.107143,0.103795,
0.103795,0.104911,
0.104911,0.105469,
0.104911,0.102679,
0.102679,0.104911,
0.104911,0.107143,
0.107143,0.113281,
0.113281,0.116071,
0.116071,0.115513,
0.115513,0.108817,
0.108817,0.109375,
0.109375,0.112165,
0.112165,0.112165,
0.112165,0.113281,
0.113281,0.11942,
0.120536,0.12779,
0.12779,0.137277,
0.137277,0.138393,
0.137277,0.134487,
0.134487,0.128906,
0.128906,0.133371,
0.133929,0.138393,
0.138393,0.147321,
0.147321,0.144531,
0.144531,0.141183,
0.141183,0.133929,
0.133929,0.140067,
0.140067,0.140067,
0.140067,0.137835,
0.137835,0.125558,
0.127232,0.128906,
0.128906,0.131696,
0.131696,0.129464,
0.129464,0.128906,
0.128906,0.142299,
0.142299,0.145089,
0.145089,0.145089,
0.143415,0.141741,
0.141741,0.149554,
0.149554,0.151228,
0.151228,0.147879,
0.145647,0.140625,
0.138393,0.13058,
0.129464,0.12779,
0.12779,0.126674,
0.126674,0.126116,
0.126116,0.128348,
0.128348,0.134487,
0.134487,0.133929,
0.133929,0.135045,
0.135603,0.138951,
0.138951,0.142857,
0.142857,0.146205,
0.146205,0.145089,
0.145089,0.140067,
0.140067,0.133929,
0.133929,0.133371,
0.133371,0.127232,
0.127232,0.134487,
0.134487,0.135045,
0.135045,0.130022,
0.130022,0.122768,
0.122768,0.128348,
0.128348,0.130022,
0.131696,0.137277,
0.137277,0.137277,
0.137835,0.147321,
0.147321,0.152344,
0.152344,0.148996,
0.148996,0.150112,
0.150112,0.166853,
0.166853,0.166853,
0.166853,0.157366,
0.157366,0.163504,
0.165179,0.170201,
0.170201,0.18192,
0.18192,0.183036,
0.183036,0.182478,
0.182478,0.186384,
0.186384,0.191406,
0.191406,0.199219,
0.199219,0.196429,
0.196429,0.188616,
0.188616,0.186942,
0.186942,0.188616,
0.188616,0.200893,
0.202567,0.207589,
0.207589,0.206473,
0.206473,0.202567,
0.202567,0.198661,
0.198661,0.196429,
0.196429,0.202567,
0.203683,0.207589,
0.207589,0.209263,
0.210938,0.214844,
0.214844,0.208705,
0.208705,0.203683,
0.203683,0.207031,
0.207031,0.208705,
0.208705,0.202009,
0.202009,0.199219,
0.199219,0.195313,
0.194196,0.189174,
0.189174,0.194754,
0.194754,0.191964,
0.191964,0.189174,
0.188616,0.18471,
0.18471,0.1875,
0.1875,0.1875,
0.1875,0.189174,
0.189174,0.191964,
0.191964,0.196429,
0.196429,0.198661,
0.198661,0.189174,
0.189174,0.192522,
0.192522,0.192522,
0.191964,0.189732,
0.19029,0.195313,
0.195313,0.197545,
0.197545,0.188616,
0.188616,0.183594,
0.183594,0.180246,
0.180246,0.178571,
0.178571,0.176897,
0.176897,0.175781,
0.175781,0.185826,
0.185826,0.189732,
0.189732,0.196429,
0.196429,0.200893,
0.200893,0.204241,
0.205357,0.209821,
0.209821,0.207589,
0.207589,0.226004,
0.228795,0.232143,
0.232143,0.227679,
0.227679,0.217076,
0.217076,0.223214,
0.223214,0.220982,
0.220982,0.223214,
0.223214,0.225446,
0.225446,0.21875,
0.21875,0.216518,
0.216518,0.229911,
0.229911,0.244978,
0.244978,0.246094,
0.246094,0.242746,
0.242746,0.24442,
0.24442,0.238281,
0.238281,0.236049,
0.236049,0.237165,
0.237165,0.231027,
0.231027,0.231585,
0.231585,0.234375,
0.234375,0.241629,
0.241629,0.253906,
0.253906,0.256696,
0.256696,0.270089,
0.270089,0.267857,
0.267857,0.265067,
0.265067,0.265067,
0.264509,0.257813,
0.257813,0.259487,
0.259487,0.261161,
0.261161,0.273996,
0.273996,0.280134,
0.280134,0.270647,
0.270647,0.267299,
0.267299,0.265625,
0.265625,0.264509,
0.264509,0.25558,
0.25558,0.25,
0.249442,0.242746,
0.243862,0.25558,
0.25558,0.250558,
0.250558,0.238281,
0.238281,0.239955,
0.240513,0.24721,
0.246094,0.239397,
0.239397,0.237723,
0.237723,0.224888,
0.224888,0.209263,
0.209263,0.219308,
0.219308,0.218192,
0.218192,0.219866,
0.219866,0.210938,
0.210938,0.211496,
0.211496,0.208705,
0.208705,0.206473,
0.206473,0.212054,
0.212054,0.207031,
0.207031,0.205915,
0.205915,0.205357,
0.205357,0.198103,
0.198103,0.197545,
0.197545,0.195313,
0.195313,0.184152,
0.184152,0.193638,
0.193638,0.195313,
0.195313,0.192522,
0.192522,0.174665,
0.174665,0.16183,
0.16183,0.151786,
0.151786,0.155692,
0.155692,0.154018,
0.154018,0.15346,
0.15346,0.155692,
0.155692,0.148438,
0.148438,0.151228,
0.151228,0.151786,
0.151786,0.15346,
0.15346,0.152902,
0.152902,0.15067,
0.15067,0.149554,
0.149554,0.15346,
0.15346,0.151228,
0.151228,0.147879,
0.147879,0.149554,
0.149554,0.15067,
0.15067,0.150112,
0.150112,0.142299,
0.141741,0.135045,
0.135045,0.136161,
0.136161,0.137835,
0.137835,0.139509,
0.139509,0.146763,
0.147879,0.166295,
0.166295,0.162388,
0.162388,0.169643,
0.172991,0.175781,
0.175223,0.154576,
0.154576,0.141741,
0.141741,0.136719,
0.136719,0.136719,
0.136719,0.142857,
0.142857,0.141183,
0.141183,0.134487,
0.134487,0.131138,
0.131138,0.142857,
0.142857,0.143415,
0.143415,0.140625,
0.140625,0.145089,
0.111607,0.108259,
0.108817,0.111049,
0.111049,0.104911,
0.104911,0.102121,
0.102121,0.101563,
0.101563,0.103237,
0.103237,0.103237,
0.103237,0.102121,
0.102121,0.100446,
0.100446,0.09933,
0.09933,0.09096,
0.089844,0.08817,
0.08817,0.086496,
0.086496,0.094308,
0.097098,0.102679,
0.102679,0.101563,
0.101563,0.09375,
0.092634,0.086496,
0.086496,0.095982,
0.095982,0.09096,
0.09096,0.088728,
0.088728,0.094308,
0.094308,0.094866,
0.094866,0.089844,
0.089844,0.094308,
0.094308,0.093192,
0.094308,0.101004,
0.101004,0.102679,
0.102679,0.104911,
0.104911,0.097656,
0.097656,0.094308,
0.094308,0.09375,
0.087054,0.079799,
0.079799,0.085938,
0.085938,0.087612,
0.087612,0.089286,
0.089286,0.08817,
0.08817,0.08817,
0.08817,0.089286,
0.089286,0.091518,
0.091518,0.092076,
0.092076,0.095982,
0.095982,0.095982,
0.095982,0.09096,
0.09096,0.091518,
0.091518,0.09375,
0.09375,0.092634,
0.092634,0.09096,
0.09096,0.090402,
0.090402,0.088728,
0.088728,0.09096,
0.09096,0.091518,
0.091518,0.09375,
0.09375,0.095982,
0.095982,0.09654,
0.09654,0.095982,
0.095982,0.100446,
0.100446,0.104353,
0.104353,0.108817,
0.108817,0.110491,
0.110491,0.107143,
0.107143,0.104353,
0.104353,0.108259,
0.108259,0.110491,
0.110491,0.109933,
0.109933,0.110491,
0.110491,0.111607,
0.111607,0.108817,
0.108817,0.108817,
0.108817,0.114397,
0.114955,0.124442,
0.124442,0.126116,
0.126116,0.123884,
0.123884,0.117188,
0.117188,0.123326,
0.123326,0.125,
0.125,0.124442,
0.124442,0.121652,
0.121652,0.124442,
0.124442,0.12779,
0.12779,0.128348,
0.128348,0.129464,
0.129464,0.12779,
0.12779,0.128906,
0.128906,0.121652,
0.121652,0.120536,
0.120536,0.123326,
0.123326,0.116629,
0.116629,0.110491,
0.110491,0.110491,
0.110491,0.109933,
0.109933,0.111049,
0.111049,0.109375,
0.109375,0.103795,
0.103795,0.107701,
0.107701,0.103795,
0.103795,0.105469,
0.105469,0.108817,
0.108817,0.108259,
0.108259,0.114397,
0.114397,0.112165,
0.112165,0.113281,
0.113281,0.111607,
0.111607,0.116629,
0.117188,0.12221,
0.12221,0.119978,
0.119978,0.121094,
0.121094,0.120536,
0.120536,0.113839,
0.113839,0.117188,
0.117188,0.120536,
0.120536,0.121652,
0.121652,0.11942,
0.11942,0.114955,
0.114955,0.118304,
0.118304,0.119978,
0.119978,0.117746,
0.118304,0.12221,
0.12221,0.120536,
0.120536,0.118862,
0.118862,0.11942,
0.11942,0.118862,
0.118304,0.117188,
0.117188,0.116071,
0.116071,0.116071,
0.116071,0.113839,
0.113839,0.113839,
0.113839,0.114955,
0.114955,0.111607,
0.112165,0.113839,
0.113839,0.113281,
0.113281,0.110491,
0.110491,0.111049,
0.111049,0.111607,
0.111607,0.109375,
0.109375,0.107701,
0.107701,0.104911,
0.104911,0.104911,
0.107143,0.110491,
0.110491,0.109375,
0.109375,0.114955,
0.114955,0.114955,
0.114955,0.117188,
0.11942,0.122768,
0.122768,0.125,
0.125,0.126116,
0.126116,0.126674,
0.126674,0.124442,
0.124442,0.123326,
0.123884,0.132813,
0.132813,0.134487,
0.134487,0.140067,
0.141741,0.148438,
0.148438,0.147321,
0.147321,0.141183,
0.141183,0.134487,
0.134487,0.138951,
0.139509,0.146763,
0.146763,0.147879,
0.147879,0.147879,
0.147879,0.143973,
0.143415,0.141183,
0.141183,0.142299,
0.142299,0.136161,
0.136161,0.130022,
0.130022,0.132813,
0.132813,0.142299,
0.142299,0.137835,
0.137835,0.135045,
0.135045,0.131138,
0.131138,0.131696,
0.131696,0.131138,
0.131138,0.129464,
0.129464,0.131138,
0.131138,0.135603,
0.135603,0.132254,
0.130022,0.124442,
0.124442,0.129464,
0.129464,0.128348,
0.128348,0.12779,
0.12779,0.12779,
0.12779,0.130022,
0.13058,0.132813,
0.132813,0.128906,
0.128906,0.129464,
0.129464,0.132254,
0.132254,0.131138,
0.131138,0.135045,
0.135045,0.129464,
0.129464,0.12779,
0.12779,0.121652,
0.121652,0.116071,
0.116071,0.112723,
0.112723,0.117746,
0.117746,0.118304,
0.118304,0.114397,
0.114397,0.112723,
0.112723,0.110491,
0.110491,0.112165,
0.112165,0.117188,
0.117188,0.119978,
0.119978,0.118304,
0.118304,0.118862,
0.118862,0.117746,
0.117746,0.114955,
0.114955,0.114955,
0.114955,0.113281,
0.113281,0.113281,
0.113281,0.113281,
0.113281,0.112165,
0.112165,0.118862,
0.11942,0.11942,
0.11942,0.121652,
0.121652,0.121094,
0.121094,0.113839,
0.113839,0.113839,
0.113839,0.111607,
0.111607,0.107701,
0.107701,0.12221,
0.12221,0.13058,
0.13058,0.132254,
0.132254,0.127232,
0.127232,0.132813,
0.132813,0.127232,
0.127232,0.133929,
0.133929,0.128906,
0.128348,0.124442,
0.124442,0.125558,
0.125558,0.122768,
0.122768,0.12221,
0.12221,0.127232,
0.127232,0.125,
0.125,0.125558,
0.125558,0.125558,
0.125558,0.124442,
0.124442,0.126116,
0.126116,0.122768,
0.122768,0.120536,
0.120536,0.118304,
0.118304,0.117188,
0.117188,0.117188,
0.117188,0.118304,
0.118304,0.118304,
0.118304,0.117746,
0.118862,0.119978,
0.119978,0.116629,
0.122768,0.122768,
0.123326,0.124442,
0.12779,0.12779,
0.12779,0.123326,
0.123326,0.120536,
0.121094,0.121094,
0.121094,0.119978,
0.119978,0.118862,
0.118304,0.116629,
0.116629,0.114955,
0.114955,0.114955,
0.114955,0.112165,
0.111607,0.109375,
0.110491,0.110491,
0.112165,0.112165,
0.113281,0.113281,
0.113281,0.111049,
0.111049,0.111049,
0.111049,0.109933,
0.109933,0.106585,
0.106585,0.106027,
0.106027,0.101563,
0.107143,0.107143,
0.107143,0.106585,
0.111049,0.111049,
0.114397,0.114397,
0.114397,0.114397,
0.114397,0.113281,
0.116071,0.116071,
0.117188,0.117188,
0.117188,0.112723,
0.112723,0.109933,
0.110491,0.110491,
0.111607,0.111607,
0.111607,0.111049,
0.111607,0.111607,
0.111607,0.111049,
0.111049,0.110491,
0.117188,0.117188,
0.117188,0.114955,
0.114955,0.110491,
0.110491,0.103795,
0.107701,0.107701,
0.107701,0.104911,
0.106027,0.106027,
0.106027,0.106027,
0.106027,0.103795,
0.103795,0.097656,
0.101004,0.101004,
0.103237,0.103237,
0.104353,0.106027,
0.107143,0.107143,
0.109933,0.109933,
0.115513,0.115513,
0.115513,0.113281,
0.113281,0.110491,
0.110491,0.108817,
0.111049,0.111049,
0.116629,0.116629,
0.12221,0.12221,
0.12221,0.121652,
0.121652,0.11942,
0.11942,0.117746,
0.117746,0.113839,
0.114955,0.114955,
0.114955,0.117746,
0.120536,0.120536,
0.12779,0.12779,
0.12779,0.122768,
0.122768,0.12221,
0.12221,0.120536,
0.122768,0.122768,
0.123326,0.123326,
0.123884,0.123884,
0.123884,0.128348,
0.130022,0.130022,
0.130022,0.124442,
0.126674,0.126674,
0.126674,0.126674,
0.126674,0.126116,
0.126116,0.125,
0.128348,0.128348,
0.133929,0.133929,
0.133929,0.132813,
0.136719,0.136719,
0.136719,0.133929,
0.135045,0.135045,
0.135045,0.125558,
0.125558,0.12779,
0.13058,0.13058,
0.134487,0.134487,
0.134487,0.132254,
0.132254,0.129464,
0.129464,0.132254,
0.135045,0.135045,
0.135045,0.133371,
0.133371,0.133371,
0.133371,0.129464,
0.129464,0.12779,
0.13058,0.13058,
0.131696,0.131696,
0.133929,0.133929,
0.133929,0.133371,
0.133371,0.133371,
0.136161,0.136161,
0.136161,0.132813,
0.132813,0.126674,
0.126674,0.123326,
0.123326,0.125,
0.124442,0.123326,
0.123326,0.117746,
0.119978,0.119978,
0.119978,0.123326,
0.123326,0.121652,
0.121652,0.11942,
0.11942,0.112165,
0.112165,0.110491,
0.110491,0.111049,
0.112723,0.112723,
0.115513,0.115513,
0.115513,0.109933,
0.109933,0.098772,
0.098772,0.095982,
0.09933,0.09933,
0.102679,0.102679,
0.102679,0.097098,
0.097098,0.097098,
0.097098,0.101004,
0.102121,0.102121,
0.102121,0.098214,
0.09933,0.09933,
0.101004,0.101004,
0.101004,0.09933,
0.09933,0.09654,
0.100446,0.100446,
0.100446,0.097656,
0.097656,0.097656,
0.097656,0.098772,
0.098772,0.09654,
0.09654,0.09375,
0.09375,0.09375,
0.09375,0.093192,
0.093192,0.087612,
0.087612,0.087612,
0.09375,0.09375,
0.095424,0.095424,
0.095424,0.093192,
0.095424,0.095424,
0.09654,0.09654,
0.101004,0.101004,
0.102121,0.102121,
0.102121,0.100446,
0.100446,0.09654,
0.098772,0.098772,
0.098772,0.098214,
0.098214,0.098214,
0.098214,0.097656,
0.097656,0.094308,
0.094866,0.094866,
0.094866,0.093192,
0.092076,0.085938,
0.085938,0.089286,
0.089286,0.08817,
0.089286,0.089286,
0.088728,0.088728,
0.089286,0.089286,
0.089286,0.090402,
0.090402,0.089286,
0.089286,0.08817,
0.089286,0.089286,
0.095424,0.095424,
0.095424,0.097098,
0.097098,0.095424,
0.094866,0.092634,
0.092634,0.092076,
0.091518,0.08817,
0.08817,0.080915,
0.079799,0.075335,
0.076451,0.076451,
0.078683,0.078683,
0.078683,0.077567,
0.075893,0.071429,
0.077009,0.077009,
0.077009,0.075335,
0.075893,0.075893,
0.075893,0.073103,
0.073103,0.071987,
0.071987,0.071987,
0.071987,0.070313,
0.070313,0.066406,
0.066406,0.065848,
0.066406,0.066406,
0.06808,0.06808,
0.069754,0.069754,
0.070313,0.070313,
0.071987,0.071987,
0.077009,0.077009,
0.078125,0.078125,
0.080915,0.080915,
0.082031,0.082031,
0.082031,0.080357,
0.080915,0.080915,
0.080915,0.077009,
0.078125,0.078125,
0.078683,0.078683,
0.078683,0.078683,
0.078683,0.078683,
0.080357,0.080357,
0.080357,0.080357,
0.080357,0.079799,
0.079799,0.079241,
0.079241,0.078125,
0.078683,0.078683,
0.078683,0.077009,
0.077567,0.077567,
0.077567,0.075335,
0.075335,0.073661,
0.073661,0.072545,
0.074219,0.074219,
0.074219,0.074219,
0.074219,0.071429,
0.072545,0.072545,
0.072545,0.070871,
0.070871,0.070871,
0.070871,0.070313,
0.070313,0.068638,
0.068638,0.06808,
0.06808,0.066406,
0.067522,0.067522,
0.06808,0.06808,
0.06808,0.066964,
0.06808,0.06808,
0.06808,0.06529,
0.06529,0.064732,
0.06529,0.06529,
0.066964,0.066964,
0.06808,0.06808,
0.06808,0.06808,
0.06808,0.066406,
0.066406,0.065848,
0.067522,0.067522,
0.06808,0.06808,
0.06808,0.06808,
0.06808,0.066406,
0.066964,0.066964,
0.066964,0.065848,
0.066406,0.066406,
0.066406,0.066406,
0.066964,0.066964,
0.06808,0.06808,
0.068638,0.068638,
0.069196,0.069196,
0.071987,0.071987,
0.071987,0.070313,
0.070313,0.06808,
0.06808,0.06808,
0.072545,0.072545,
0.075893,0.075893,
0.075893,0.074777,
0.075335,0.075335,
0.075335,0.073661,
0.073661,0.070871,
0.070871,0.070871,
0.070871,0.070313,
0.070313,0.070313,
0.070313,0.069754,
0.069754,0.069196,
0.069196,0.066964,
0.066964,0.066964,
0.067522,0.067522,
0.067522,0.066964,
0.070871,0.070871,
0.071429,0.071429,
0.074219,0.074219,
0.075893,0.075893,
0.080357,0.080357,
0.081473,0.081473,
0.081473,0.079241,
0.079241,0.077009,
0.080357,0.080357,
0.080357,0.080357,
0.082031,0.082031,
0.082031,0.080357,
0.080357,0.080357,
0.080357,0.079799,
0.084821,0.084821,
0.084821,0.083147,
0.083147,0.083147,
0.083705,0.083705,
0.083705,0.083147,
0.085938,0.085938,
0.087612,0.087612,
0.091518,0.091518,
0.091518,0.089286,
0.089286,0.088728,
0.088728,0.086496,
0.089286,0.089286,
0.089286,0.088728,
0.088728,0.088728,
0.088728,0.085938,
0.085938,0.084821,
0.084821,0.084821,
0.084821,0.084821,
0.084821,0.085379,
0.085379,0.086496,
0.086496,0.089286,
0.089286,0.089844,
0.089844,0.090402,
0.090402,0.089844,
0.089844,0.091518,
0.091518,0.089844,
0.089844,0.08817,
0.08817,0.086496,
0.086496,0.087054,
0.087054,0.08817,
0.088728,0.089286,
0.089286,0.089286,
0.089286,0.093192,
0.093192,0.092076,
0.095424,0.09933,
0.09933,0.100446,
0.100446,0.099888,
0.099888,0.097656,
